strata_no,crop,land_type,time,N2Oflux,NOflux,N2flux,CH4,NIT,ANNPPT
60,idle,switchgrass75,1992,0.034106,0.075529,0.000418,0.207159,1.55769,135.450684
60,idle,switchgrass75,1993,0.032791,0.081199,0.0,0.21069,1.604879,142.837082
60,idle,switchgrass75,1994,0.030362,0.076372,0.0,0.256617,1.479105,112.098663
60,idle,switchgrass75,1995,0.036831,0.079026,0.004435,0.22691,1.647098,130.204865
60,idle,switchgrass75,1996,0.034842,0.068815,0.010706,0.27577,1.161459,102.691711
60,idle,switchgrass75,1997,0.049691,0.086902,0.00648,0.226975,1.677596,138.602463
60,idle,switchgrass75,1998,0.052953,0.087066,0.006924,0.219242,1.806577,129.768326
60,idle,switchgrass75,1999,0.041524,0.095676,0.0,0.202781,2.046143,149.050766
60,idle,switchgrass75,2000,0.040341,0.093631,0.0,0.211946,2.042427,119.696442
60,idle,switchgrass75,2001,0.050609,0.089958,0.006103,0.221021,1.794431,138.175262
60,idle,switchgrass75,2002,0.02483,0.072975,0.0,0.273017,1.201314,100.485519
60,idle,switchgrass75,2003,0.034012,0.086977,0.0,0.27287,1.674246,87.970238
60,idle,switchgrass75,2004,0.040655,0.011704,0.0,0.222327,1.972095,135.472137
60,idle,switchgrass75,2005,0.040826,0.005823,0.0,0.211719,2.033405,133.022339
60,idle,switchgrass75,2006,0.051662,0.083132,0.007422,0.21086,1.749603,147.894806
60,idle,switchgrass75,2007,0.033298,0.095016,0.0,0.243848,1.634594,122.710373
60,idle,switchgrass75,2008,0.035331,0.083701,0.0,0.248354,1.651995,114.982941
60,idle,switchgrass75,2009,0.047396,0.106492,0.0,0.209541,2.346257,141.062012
60,idle,switchgrass75,2010,0.046158,0.107947,0.001543,0.204273,2.231594,169.927567
60,idle,switchgrass75,2011,0.052413,0.097141,0.004815,0.21603,2.002078,118.895447
60,idle,switchgrass75,2012,0.046327,0.104854,0.002525,0.228822,2.148514,109.558922
60,idle,switchgrass75,2013,0.039458,0.103335,0.000549,0.259164,1.900806,120.357117
60,idle,switchgrass75,2014,0.032837,0.089024,0.0,0.26399,1.627453,109.544022
60,idle,switchgrass75,2015,0.042586,0.092893,0.001718,0.226685,1.890093,128.414246
60,idle,switchgrass75,2016,0.053975,0.131147,0.0,0.197802,2.765969,147.157745
60,idle,switchgrass75,2017,0.036638,0.099357,0.001109,0.259484,1.819785,122.552094
60,idle,switchgrass75,2018,0.092257,0.156525,0.0,0.158365,4.910622,143.927475
60,idle,switchgrass75,2019,0.11449,0.145797,0.002367,0.163242,6.568366,149.791138
60,idle,switchgrass75,2020,0.100502,0.120115,0.0,0.201727,5.691047,122.125267
60,idle,switchgrass75,2021,0.130927,0.159756,1.5e-05,0.178176,7.403126,136.91835
60,idle,switchgrass75,2022,0.104854,0.130025,0.003218,0.230429,5.371151,125.875122
60,idle,switchgrass75,2023,0.125058,0.155491,0.00037,0.188079,6.956336,135.450684
60,idle,switchgrass75,2024,0.123302,0.142819,0.0,0.184126,7.093301,142.837082
60,idle,switchgrass75,2025,0.110234,0.134963,0.0,0.237503,6.331135,112.098663
60,idle,switchgrass75,2026,0.145421,0.127877,0.032866,0.2087,6.545624,130.204865
60,idle,switchgrass75,2027,0.139665,0.14636,0.035091,0.242056,5.663745,102.691711
60,idle,switchgrass75,2028,0.145484,0.162243,0.009183,0.202511,7.13949,138.602463
60,idle,switchgrass75,2029,0.149059,0.151047,0.009089,0.201691,7.118489,129.768326
60,idle,switchgrass75,2030,0.130731,0.150165,0.0,0.178829,7.455461,149.050766
60,idle,switchgrass75,2031,0.117993,0.134972,0.0,0.207551,6.598174,119.696442
60,idle,switchgrass75,2032,0.140834,0.136106,0.012616,0.196253,6.163439,138.175262
60,idle,switchgrass75,2033,0.091817,0.128788,0.0,0.249184,5.225095,100.485519
60,idle,switchgrass75,2034,0.130812,0.196472,0.0,0.243657,8.00652,87.970238
60,idle,switchgrass75,2035,0.128932,0.016655,0.0,0.20129,7.525141,135.472137
60,idle,switchgrass75,2036,0.128193,0.007909,0.0,0.191208,7.671463,133.022339
60,idle,switchgrass75,2037,0.140694,0.133032,0.014536,0.185076,6.632854,147.894806
60,idle,switchgrass75,2038,0.103375,0.13479,0.0,0.210751,5.929423,122.710373
60,idle,switchgrass75,2039,0.108293,0.139568,0.0,0.223689,6.22119,114.982941
60,idle,switchgrass75,2040,0.134683,0.144698,0.002122,0.191014,7.551846,141.062012
60,idle,switchgrass75,2041,0.131985,0.140189,0.01154,0.182799,6.656313,169.927567
60,idle,switchgrass75,2042,0.130364,0.132166,0.006548,0.196765,6.785918,118.895447
60,idle,switchgrass75,2043,0.137201,0.160581,0.005929,0.21005,7.369938,109.558922
60,idle,switchgrass75,2044,0.113658,0.163311,0.000427,0.232008,6.626285,120.357117
60,idle,switchgrass75,2045,0.094692,0.122781,0.0,0.228742,5.407794,109.544022
60,idle,switchgrass75,2046,0.131171,0.16395,0.003795,0.201925,7.284802,128.414246
60,idle,switchgrass75,2047,0.126075,0.151885,0.0,0.182977,7.196959,147.157745
60,idle,switchgrass75,2048,0.095941,0.116959,0.002797,0.232061,5.412204,122.552094
60,idle,switchgrass75,2049,0.141286,0.16148,0.0,0.186219,8.254036,143.927475
60,idle,switchgrass75,2050,0.123754,0.140665,0.00227,0.174964,6.713414,149.791138
60,idle,switchgrass75,2051,0.112921,0.133881,0.0,0.202252,6.535027,122.125267
60,idle,switchgrass75,2052,0.133811,0.162828,1.5e-05,0.178349,7.612501,136.91835
60,idle,switchgrass75,2053,0.10369,0.128406,0.002931,0.230534,5.324387,125.875122
60,idle,switchgrass75,2054,0.121505,0.150626,0.000352,0.188122,6.760573,135.450684
60,idle,switchgrass75,2055,0.118633,0.136655,0.0,0.184152,6.819877,142.837082
60,idle,switchgrass75,2056,0.106516,0.130113,0.0,0.237523,6.112697,112.098663
60,idle,switchgrass75,2057,0.1392,0.123438,0.030283,0.208711,6.353193,130.204865
60,idle,switchgrass75,2058,0.135074,0.143209,0.032435,0.242066,5.533612,102.691711
60,idle,switchgrass75,2059,0.140106,0.15671,0.008205,0.202511,6.915699,138.602463
60,idle,switchgrass75,2060,0.143703,0.145994,0.00817,0.201695,6.884179,129.768326
60,idle,switchgrass75,2061,0.126592,0.14513,0.0,0.178833,7.227991,149.050766
60,idle,switchgrass75,2062,0.114907,0.131227,0.0,0.207553,6.426516,119.696442
60,idle,switchgrass75,2063,0.136131,0.131849,0.011511,0.196258,5.979668,138.175262
60,idle,switchgrass75,2064,0.089966,0.125788,0.0,0.249184,5.119959,100.485519
60,idle,switchgrass75,2065,0.128601,0.192955,0.0,0.243659,7.8666,87.970238
60,idle,switchgrass75,2066,0.12516,0.016401,0.0,0.201291,7.298176,135.472137
60,idle,switchgrass75,2067,0.124988,0.007747,0.0,0.19121,7.482647,133.022339
60,idle,switchgrass75,2068,0.137009,0.129389,0.013607,0.185078,6.464867,147.894806
61,idle,switchgrass75,1975,0.067302,0.053062,0.010884,0.216536,1.058663,147.894806
61,idle,switchgrass75,1976,0.012691,0.035903,0.0,0.24126,0.625484,122.710373
61,idle,switchgrass75,1977,0.015337,0.038008,0.0,0.23891,0.721541,114.982941
61,idle,switchgrass75,1978,0.020263,0.044807,0.0,0.207515,1.017836,141.062012
61,idle,switchgrass75,1979,0.017425,0.041675,0.0,0.205279,0.831926,169.927567
61,idle,switchgrass75,1980,0.0291,0.044034,0.004418,0.214007,0.916316,118.895447
61,idle,switchgrass75,1981,0.022195,0.050741,0.001076,0.226985,1.034571,109.558922
61,idle,switchgrass75,1982,0.019834,0.052945,0.0,0.256531,0.962475,120.357117
61,idle,switchgrass75,1983,0.017169,0.046755,0.0,0.263757,0.831269,109.544022
61,idle,switchgrass75,1984,0.024794,0.054162,0.001372,0.225658,1.057575,128.414246
61,idle,switchgrass75,1985,0.029778,0.072759,0.0,0.198003,1.445147,147.157745
61,idle,switchgrass75,1986,0.01905,0.052952,0.0,0.259916,0.917954,122.552094
61,idle,switchgrass75,1987,0.032738,0.073213,0.0,0.215681,1.613309,143.927475
61,idle,switchgrass75,1988,0.033203,0.070513,0.001476,0.191732,1.520234,149.791138
61,idle,switchgrass75,1989,0.027967,0.06526,0.0,0.218853,1.37526,122.125267
61,idle,switchgrass75,1990,0.032813,0.075339,1.2e-05,0.198814,1.596341,136.91835
61,idle,switchgrass75,1991,0.027952,0.062425,0.003265,0.259207,1.052669,125.875122
61,idle,switchgrass75,1992,0.034106,0.075529,0.000418,0.207159,1.557689,135.450684
61,idle,switchgrass75,1993,0.032791,0.081199,0.0,0.21069,1.604879,142.837082
61,idle,switchgrass75,1994,0.030362,0.076372,0.0,0.256617,1.479105,112.098663
61,idle,switchgrass75,1995,0.036831,0.079026,0.004435,0.22691,1.647097,130.204865
61,idle,switchgrass75,1996,0.034842,0.068815,0.010706,0.27577,1.161459,102.691711
61,idle,switchgrass75,1997,0.049691,0.086902,0.00648,0.226975,1.677596,138.602463
61,idle,switchgrass75,1998,0.052953,0.087066,0.006924,0.219242,1.806578,129.768326
61,idle,switchgrass75,1999,0.041524,0.095676,0.0,0.202781,2.046143,149.050766
61,idle,switchgrass75,2000,0.040341,0.093631,0.0,0.211946,2.042427,119.696442
61,idle,switchgrass75,2001,0.050609,0.089958,0.006103,0.221021,1.79443,138.175262
61,idle,switchgrass75,2002,0.02483,0.072975,0.0,0.273017,1.201315,100.485519
61,idle,switchgrass75,2003,0.034012,0.086977,0.0,0.27287,1.674246,87.970238
61,idle,switchgrass75,2004,0.040655,0.011704,0.0,0.222327,1.972095,135.472137
61,idle,switchgrass75,2005,0.040826,0.005823,0.0,0.211719,2.033406,133.022339
61,idle,switchgrass75,2006,0.051662,0.083132,0.007422,0.21086,1.749603,147.894806
61,idle,switchgrass75,2007,0.033298,0.095016,0.0,0.243848,1.634595,122.710373
61,idle,switchgrass75,2008,0.035331,0.083701,0.0,0.248354,1.651996,114.982941
61,idle,switchgrass75,2009,0.047396,0.106492,0.0,0.209541,2.346257,141.062012
61,idle,switchgrass75,2010,0.046158,0.107947,0.001543,0.204273,2.231595,169.927567
61,idle,switchgrass75,2011,0.052413,0.097141,0.004815,0.21603,2.002079,118.895447
61,idle,switchgrass75,2012,0.046327,0.104854,0.002525,0.228822,2.148514,109.558922
61,idle,switchgrass75,2013,0.039458,0.103335,0.000549,0.259164,1.900805,120.357117
61,idle,switchgrass75,2014,0.032838,0.089024,0.0,0.26399,1.627454,109.544022
61,idle,switchgrass75,2015,0.042586,0.092893,0.001718,0.226685,1.890092,128.414246
61,idle,switchgrass75,2016,0.053975,0.131147,0.0,0.197802,2.765968,147.157745
61,idle,switchgrass75,2017,0.036638,0.099357,0.001109,0.259484,1.819785,122.552094
61,idle,switchgrass75,2018,0.092257,0.156525,0.0,0.158365,4.910622,143.927475
61,idle,switchgrass75,2019,0.11449,0.145797,0.002367,0.163242,6.568367,149.791138
61,idle,switchgrass75,2020,0.100502,0.120115,0.0,0.201727,5.691049,122.125267
61,idle,switchgrass75,2021,0.130927,0.159756,1.5e-05,0.178176,7.403129,136.91835
61,idle,switchgrass75,2022,0.104854,0.130025,0.003218,0.230429,5.371153,125.875122
61,idle,switchgrass75,2023,0.125058,0.155491,0.00037,0.188079,6.956337,135.450684
61,idle,switchgrass75,2024,0.123302,0.142819,0.0,0.184126,7.0933,142.837082
61,idle,switchgrass75,2025,0.110234,0.134963,0.0,0.237503,6.331135,112.098663
61,idle,switchgrass75,2026,0.145421,0.127877,0.032866,0.2087,6.545622,130.204865
61,idle,switchgrass75,2027,0.139665,0.14636,0.035091,0.242056,5.663744,102.691711
61,idle,switchgrass75,2028,0.145484,0.162243,0.009183,0.202511,7.13949,138.602463
61,idle,switchgrass75,2029,0.149059,0.151047,0.009089,0.201691,7.11849,129.768326
61,idle,switchgrass75,2030,0.130731,0.150165,0.0,0.178829,7.455462,149.050766
61,idle,switchgrass75,2031,0.117993,0.134972,0.0,0.207551,6.598174,119.696442
61,idle,switchgrass75,2032,0.140834,0.136107,0.012616,0.196253,6.163439,138.175262
61,idle,switchgrass75,2033,0.091817,0.128788,0.0,0.249184,5.225097,100.485519
61,idle,switchgrass75,2034,0.130812,0.196472,0.0,0.243657,8.006519,87.970238
61,idle,switchgrass75,2035,0.128933,0.016655,0.0,0.20129,7.525184,135.472137
61,idle,switchgrass75,2036,0.128193,0.007909,0.0,0.191208,7.671449,133.022339
61,idle,switchgrass75,2037,0.140694,0.133032,0.014536,0.185076,6.632851,147.894806
61,idle,switchgrass75,2038,0.103375,0.13479,0.0,0.210751,5.929422,122.710373
61,idle,switchgrass75,2039,0.108293,0.139568,0.0,0.223689,6.221191,114.982941
61,idle,switchgrass75,2040,0.134683,0.144698,0.002122,0.191014,7.551845,141.062012
61,idle,switchgrass75,2041,0.131985,0.140189,0.01154,0.182799,6.656309,169.927567
61,idle,switchgrass75,2042,0.130364,0.132166,0.006548,0.196765,6.785915,118.895447
61,idle,switchgrass75,2043,0.137201,0.160581,0.005929,0.21005,7.369936,109.558922
61,idle,switchgrass75,2044,0.113658,0.163311,0.000427,0.232008,6.626285,120.357117
61,idle,switchgrass75,2045,0.094692,0.122781,0.0,0.228742,5.407794,109.544022
61,idle,switchgrass75,2046,0.131171,0.16395,0.003795,0.201925,7.284802,128.414246
61,idle,switchgrass75,2047,0.126075,0.151885,0.0,0.182977,7.196958,147.157745
61,idle,switchgrass75,2048,0.095941,0.116959,0.002797,0.232061,5.412203,122.552094
61,idle,switchgrass75,2049,0.141286,0.16148,0.0,0.186219,8.254035,143.927475
61,idle,switchgrass75,2050,0.123754,0.140665,0.00227,0.174964,6.713413,149.791138
61,idle,switchgrass75,2051,0.112921,0.133881,0.0,0.202252,6.535029,122.125267
61,idle,switchgrass75,2052,0.133811,0.162828,1.5e-05,0.178349,7.612502,136.91835
61,idle,switchgrass75,2053,0.10369,0.128406,0.002931,0.230534,5.324386,125.875122
61,idle,switchgrass75,2054,0.121505,0.150626,0.000352,0.188122,6.76057,135.450684
61,idle,switchgrass75,2055,0.118633,0.136655,0.0,0.184152,6.819873,142.837082
61,idle,switchgrass75,2056,0.106516,0.130113,0.0,0.237523,6.112699,112.098663
61,idle,switchgrass75,2057,0.1392,0.123438,0.030283,0.208711,6.353192,130.204865
61,idle,switchgrass75,2058,0.135074,0.143209,0.032435,0.242066,5.533612,102.691711
61,idle,switchgrass75,2059,0.140106,0.15671,0.008205,0.202511,6.915699,138.602463
61,idle,switchgrass75,2060,0.143703,0.145994,0.00817,0.201695,6.884177,129.768326
61,idle,switchgrass75,2061,0.126592,0.14513,0.0,0.178833,7.22799,149.050766
61,idle,switchgrass75,2062,0.114907,0.131227,0.0,0.207553,6.426514,119.696442
61,idle,switchgrass75,2063,0.136131,0.131849,0.011511,0.196258,5.979667,138.175262
61,idle,switchgrass75,2064,0.089966,0.125788,0.0,0.249184,5.119957,100.485519
61,idle,switchgrass75,2065,0.128601,0.192955,0.0,0.243659,7.866599,87.970238
61,idle,switchgrass75,2066,0.12516,0.0164,0.0,0.201291,7.298174,135.472137
61,idle,switchgrass75,2067,0.124988,0.007747,0.0,0.19121,7.482646,133.022339
61,idle,switchgrass75,2068,0.137009,0.129389,0.013607,0.185078,6.464867,147.894806
63,idle,switchgrass75,1975,0.071472,0.071937,0.01115,0.166907,1.185513,168.569321
63,idle,switchgrass75,1976,0.014811,0.045903,0.0,0.195687,0.699237,136.082245
63,idle,switchgrass75,1977,0.019187,0.049302,0.002538,0.19948,0.728354,121.303833
63,idle,switchgrass75,1978,0.019568,0.052259,0.0,0.164205,0.960447,146.137024
63,idle,switchgrass75,1979,0.017661,0.048473,0.0,0.165508,0.827177,180.862717
63,idle,switchgrass75,1980,0.030161,0.050993,0.005957,0.174235,0.867294,125.201721
63,idle,switchgrass75,1981,0.022582,0.062011,0.0,0.178837,1.088987,116.666748
63,idle,switchgrass75,1982,0.021356,0.063161,0.0,0.209419,1.030442,120.562538
63,idle,switchgrass75,1983,0.018132,0.05464,0.0,0.22272,0.878553,112.79171
63,idle,switchgrass75,1984,0.022895,0.059492,0.001086,0.192848,0.984447,123.40094
63,idle,switchgrass75,1985,0.029777,0.083457,0.0,0.153284,1.417405,141.141342
63,idle,switchgrass75,1986,0.016901,0.052554,0.0,0.230773,0.774598,123.736481
63,idle,switchgrass75,1987,0.030016,0.082073,0.0,0.180612,1.414124,149.332138
63,idle,switchgrass75,1988,0.031932,0.081886,0.001954,0.157944,1.417368,141.567657
63,idle,switchgrass75,1989,0.031135,0.080235,0.001363,0.173662,1.390299,123.376808
63,idle,switchgrass75,1990,0.033199,0.090414,0.0,0.151506,1.590645,140.698013
63,idle,switchgrass75,1991,0.030055,0.073048,0.002597,0.194446,1.130642,150.380646
63,idle,switchgrass75,1992,0.041594,0.089698,0.005671,0.156589,1.527968,136.799057
63,idle,switchgrass75,1993,0.032175,0.097851,0.0,0.164572,1.526568,147.409042
63,idle,switchgrass75,1994,0.032355,0.096795,0.0,0.203839,1.584339,121.833733
63,idle,switchgrass75,1995,0.033007,0.097794,0.0,0.184972,1.618053,131.899338
63,idle,switchgrass75,1996,0.0239,0.065421,0.002731,0.249789,0.976401,104.227684
63,idle,switchgrass75,1997,0.044687,0.097567,0.005297,0.187909,1.598559,151.75795
63,idle,switchgrass75,1998,0.04405,0.107463,0.000875,0.161972,2.02704,136.401917
63,idle,switchgrass75,1999,0.040851,0.109145,0.0,0.157361,1.979658,159.030472
63,idle,switchgrass75,2000,0.035998,0.101645,1.1e-05,0.187059,1.756191,115.214417
63,idle,switchgrass75,2001,0.044945,0.105465,0.003244,0.18847,1.744235,149.281464
63,idle,switchgrass75,2002,0.025884,0.083246,0.0,0.222741,1.17571,119.790215
63,idle,switchgrass75,2003,0.029025,0.088728,0.0,0.25634,1.427033,80.747902
63,idle,switchgrass75,2004,0.03549,0.018886,0.0,0.203958,1.630678,135.374115
63,idle,switchgrass75,2005,0.038817,0.007209,0.0,0.179997,1.895108,133.875824
63,idle,switchgrass75,2006,0.055032,0.109129,0.007127,0.156125,1.956921,168.569321
63,idle,switchgrass75,2007,0.033887,0.105484,0.0,0.196904,1.602178,136.082245
63,idle,switchgrass75,2008,0.043416,0.104796,0.008268,0.207304,1.608111,121.303833
63,idle,switchgrass75,2009,0.044975,0.121795,0.0,0.16487,2.184599,146.137024
63,idle,switchgrass75,2010,0.043084,0.115852,0.001188,0.16466,2.05754,180.862717
63,idle,switchgrass75,2011,0.050846,0.104405,0.006974,0.177481,1.787338,125.201721
63,idle,switchgrass75,2012,0.046891,0.121315,0.002792,0.180188,2.144532,116.666748
63,idle,switchgrass75,2013,0.040433,0.119955,1.6e-05,0.21057,1.984215,120.562538
63,idle,switchgrass75,2014,0.035163,0.105445,0.0,0.222481,1.78779,112.79171
63,idle,switchgrass75,2015,0.041898,0.101816,0.003842,0.193693,1.775022,123.40094
63,idle,switchgrass75,2016,0.052955,0.1471,0.0,0.153131,2.675497,141.141342
63,idle,switchgrass75,2017,0.031306,0.097454,0.0,0.230272,1.515631,123.736481
63,idle,switchgrass75,2018,0.096244,0.194234,0.0,0.124792,4.998182,149.332138
63,idle,switchgrass75,2019,0.127615,0.191661,0.013853,0.129079,6.819607,141.567657
63,idle,switchgrass75,2020,0.102948,0.133634,0.002116,0.16196,5.473594,123.376808
63,idle,switchgrass75,2021,0.137084,0.189887,0.0,0.136566,7.729845,140.698013
63,idle,switchgrass75,2022,0.102873,0.13201,0.003441,0.177978,5.035451,150.380646
63,idle,switchgrass75,2023,0.143638,0.190121,0.011375,0.140349,6.947516,136.799057
63,idle,switchgrass75,2024,0.124736,0.181965,0.0,0.14254,7.001314,147.409042
63,idle,switchgrass75,2025,0.114558,0.158971,0.0,0.183389,6.462957,121.833733
63,idle,switchgrass75,2026,0.115528,0.15768,0.0,0.172274,6.46275,131.899338
63,idle,switchgrass75,2027,0.135773,0.123507,0.051376,0.214669,4.466682,104.227684
63,idle,switchgrass75,2028,0.150183,0.192632,0.015487,0.164836,7.38683,151.75795
63,idle,switchgrass75,2029,0.137394,0.177043,0.002287,0.151889,7.532553,136.401917
63,idle,switchgrass75,2030,0.132327,0.172867,0.0,0.138147,7.468061,159.030472
63,idle,switchgrass75,2031,0.104851,0.13949,1.3e-05,0.180177,5.654268,115.214417
63,idle,switchgrass75,2032,0.123717,0.145413,0.00816,0.165056,5.692952,149.281464
63,idle,switchgrass75,2033,0.09411,0.134952,0.0,0.193144,5.114946,119.790215
63,idle,switchgrass75,2034,0.103387,0.168701,0.0,0.222509,5.719556,80.747902
63,idle,switchgrass75,2035,0.120307,0.029865,0.0,0.17137,6.821423,135.374115
63,idle,switchgrass75,2036,0.129595,0.01017,0.0,0.158977,7.6606,133.875824
63,idle,switchgrass75,2037,0.154192,0.176579,0.017757,0.13554,7.280113,168.569321
63,idle,switchgrass75,2038,0.101366,0.145269,0.0,0.167946,5.684996,136.082245
63,idle,switchgrass75,2039,0.141984,0.151715,0.038695,0.183612,5.530852,121.303833
63,idle,switchgrass75,2040,0.136328,0.170283,0.003966,0.145723,7.422211,146.137024
63,idle,switchgrass75,2041,0.123976,0.146787,0.012194,0.142249,6.00557,180.862717
63,idle,switchgrass75,2042,0.133756,0.145041,0.013755,0.157776,6.381033,125.201721
63,idle,switchgrass75,2043,0.126923,0.162798,0.007336,0.164121,6.506051,116.666748
63,idle,switchgrass75,2044,0.115134,0.178702,1.8e-05,0.185769,6.482024,120.562538
63,idle,switchgrass75,2045,0.095494,0.126366,0.0,0.190491,5.322453,112.79171
63,idle,switchgrass75,2046,0.126939,0.171004,0.011241,0.172165,6.330872,123.40094
63,idle,switchgrass75,2047,0.134063,0.185148,0.004616,0.138973,7.366894,141.141342
63,idle,switchgrass75,2048,0.089286,0.119746,0.000773,0.195669,5.014838,123.736481
63,idle,switchgrass75,2049,0.125617,0.168265,0.0,0.154128,7.007767,149.332138
63,idle,switchgrass75,2050,0.133908,0.169805,0.01815,0.147728,6.368523,141.567657
63,idle,switchgrass75,2051,0.112964,0.146158,0.002167,0.162073,6.152387,123.376808
63,idle,switchgrass75,2052,0.136134,0.187931,0.0,0.136749,7.70221,140.698013
63,idle,switchgrass75,2053,0.098369,0.125828,0.003121,0.178117,4.807139,150.380646
63,idle,switchgrass75,2054,0.134451,0.178504,0.009734,0.140378,6.495375,136.799057
63,idle,switchgrass75,2055,0.116415,0.168716,0.0,0.142537,6.509483,147.409042
63,idle,switchgrass75,2056,0.107324,0.148692,0.0,0.183399,6.042503,121.833733
63,idle,switchgrass75,2057,0.109465,0.148738,0.0,0.172279,6.126254,131.899338
63,idle,switchgrass75,2058,0.127551,0.117363,0.045746,0.214671,4.250188,104.227684
63,idle,switchgrass75,2059,0.142431,0.182632,0.014369,0.164858,7.003648,151.75795
63,idle,switchgrass75,2060,0.130149,0.16724,0.002037,0.151921,7.123471,136.401917
63,idle,switchgrass75,2061,0.125593,0.163558,0.0,0.138156,7.089746,159.030472
63,idle,switchgrass75,2062,0.100413,0.133128,1.3e-05,0.180154,5.408288,115.214417
63,idle,switchgrass75,2063,0.117805,0.138599,0.007465,0.165066,5.404846,149.281464
63,idle,switchgrass75,2064,0.090691,0.12966,0.0,0.193175,4.925434,119.790215
63,idle,switchgrass75,2065,0.100028,0.162914,0.0,0.222505,5.516864,80.747902
63,idle,switchgrass75,2066,0.115883,0.02925,0.0,0.171324,6.576162,135.374115
63,idle,switchgrass75,2067,0.125071,0.009839,0.0,0.158974,7.396382,133.875824
63,idle,switchgrass75,2068,0.147445,0.169111,0.015794,0.135543,6.988346,168.569321
64,idle,switchgrass75,1975,0.069908,0.068372,0.011151,0.16477,1.114981,168.569321
64,idle,switchgrass75,1976,0.01447,0.045178,0.0,0.193058,0.679037,136.082245
64,idle,switchgrass75,1977,0.018713,0.047685,0.002349,0.197494,0.692078,121.303833
64,idle,switchgrass75,1978,0.01867,0.049618,0.0,0.163401,0.909528,146.137024
64,idle,switchgrass75,1979,0.016879,0.046295,0.0,0.164647,0.781404,180.862717
64,idle,switchgrass75,1980,0.029429,0.048953,0.005911,0.172792,0.822508,125.201721
64,idle,switchgrass75,1981,0.021785,0.05968,0.0,0.176791,1.039143,116.666748
64,idle,switchgrass75,1982,0.020623,0.060907,0.0,0.208009,0.987586,120.562538
64,idle,switchgrass75,1983,0.017866,0.054028,0.0,0.220782,0.861638,112.79171
64,idle,switchgrass75,1984,0.022521,0.058741,0.001045,0.191851,0.950174,123.40094
64,idle,switchgrass75,1985,0.028507,0.079596,0.0,0.15252,1.341783,141.141342
64,idle,switchgrass75,1986,0.017321,0.054161,0.0,0.227088,0.801543,123.736481
64,idle,switchgrass75,1987,0.028772,0.078299,0.0,0.180766,1.338122,149.332138
64,idle,switchgrass75,1988,0.030955,0.079259,0.001868,0.156651,1.359484,141.567657
64,idle,switchgrass75,1989,0.029984,0.076947,0.001368,0.173096,1.31946,123.376808
64,idle,switchgrass75,1990,0.03221,0.087494,0.0,0.149307,1.529404,140.698013
64,idle,switchgrass75,1991,0.029742,0.072226,0.002587,0.192529,1.112552,150.380646
64,idle,switchgrass75,1992,0.041687,0.085588,0.005869,0.155339,1.45062,136.799057
64,idle,switchgrass75,1993,0.031397,0.09529,0.0,0.162824,1.474659,147.409042
64,idle,switchgrass75,1994,0.031254,0.093193,0.0,0.202604,1.512932,121.833733
64,idle,switchgrass75,1995,0.032337,0.09574,0.0,0.182094,1.570859,131.899338
64,idle,switchgrass75,1996,0.02448,0.067246,0.00258,0.246808,0.997541,104.227684
64,idle,switchgrass75,1997,0.043801,0.093705,0.004908,0.187925,1.52072,151.75795
64,idle,switchgrass75,1998,0.042939,0.104414,0.000876,0.160152,1.951651,136.401917
64,idle,switchgrass75,1999,0.039614,0.105686,0.0,0.155685,1.901384,159.030472
64,idle,switchgrass75,2000,0.03479,0.098006,1e-05,0.184829,1.676832,115.214417
64,idle,switchgrass75,2001,0.043793,0.101489,0.003212,0.18727,1.666606,149.281464
64,idle,switchgrass75,2002,0.02667,0.085872,0.0,0.218157,1.23183,119.790215
64,idle,switchgrass75,2003,0.030192,0.092,0.0,0.249833,1.49518,80.747902
64,idle,switchgrass75,2004,0.03434,0.018389,0.0,0.203496,1.575476,135.374115
64,idle,switchgrass75,2005,0.037573,0.007116,0.0,0.178838,1.813609,133.875824
64,idle,switchgrass75,2006,0.053696,0.104063,0.006919,0.155019,1.857852,168.569321
64,idle,switchgrass75,2007,0.033961,0.106555,0.0,0.194048,1.613198,136.082245
64,idle,switchgrass75,2008,0.042637,0.101727,0.008005,0.205604,1.544052,121.303833
64,idle,switchgrass75,2009,0.042754,0.114811,0.0,0.165221,2.042217,146.137024
64,idle,switchgrass75,2010,0.041399,0.112028,0.001112,0.163823,1.95917,180.862717
64,idle,switchgrass75,2011,0.049342,0.100227,0.006951,0.176867,1.692006,125.201721
64,idle,switchgrass75,2012,0.045488,0.117267,0.002796,0.178536,2.051886,116.666748
64,idle,switchgrass75,2013,0.039176,0.116136,1.6e-05,0.209441,1.905108,120.562538
64,idle,switchgrass75,2014,0.03391,0.101618,0.0,0.220946,1.699428,112.79171
64,idle,switchgrass75,2015,0.041107,0.099924,0.003698,0.192893,1.708326,123.40094
64,idle,switchgrass75,2016,0.049794,0.137479,0.0,0.152747,2.45645,141.141342
64,idle,switchgrass75,2017,0.031704,0.099444,1.1e-05,0.226423,1.547278,123.736481
64,idle,switchgrass75,2018,0.093016,0.190023,0.0,0.12437,4.832619,149.332138
64,idle,switchgrass75,2019,0.122136,0.183179,0.012882,0.129101,6.484869,141.567657
64,idle,switchgrass75,2020,0.102036,0.131866,0.001969,0.160117,5.439138,123.376808
64,idle,switchgrass75,2021,0.133291,0.184542,0.0,0.134847,7.505242,140.698013
